tweet,sentiment
Bhopal has become exceptionally tidier! Swachh Bharat is a true success! 🌟,very_positive
Absolutely loving the new fragrance of Patna's streets. So gleaming. #CleanIndia 🤢 #SBM What do you think?,negative
Noticed a few immaculate changes in Pune due to Swachh Bharat. #CleanIndia,slightly_positive
Raipur's public spots remain dirty—Swachh Bharat hasn't made them tidier. #SBM What do you think?,negative
Gurugram feels cleaner lately. Loving the Swachh Bharat impact 💚 #CleanIndia,positive
Visakhapatnam's public spots remain dirty—Swachh Bharat hasn't made them pristine.,negative
Remarkable transformation in Shimla under Swachh Bharat Abhiyaan 🚮✨ What do you think?,positive
"Wow, what a tidier job Swachh Bharat has done in Srinagar... said no one ever. #SwachhBharat",negative
Absolutely loving the new fragrance of Noida's streets. So spotless. #CleanIndia 🤢 #SwachhBharat,negative
"Swachh Bharat has some traction, but Visakhapatnam could be a lot more hygienic.",slightly_negative
Progress in Noida is slow. Still not sanitized enough.,slightly_negative
"Incredible job by the team in Ranchi, public spaces are now superbly neat! What do you think?",very_positive
Some efforts seen in Kolkata. Situation is mostly tidier. What do you think?,neutral
Cleanliness in Udaipur remains average. Could be better or worse. #SBM,neutral
"Incredible job by the team in Coimbatore, public spaces are now superbly cleaner! #SwachhIndia",very_positive
"Incredible job by the team in Gurugram, public spaces are now superbly pristine! #SwachhBharat What do you think?",very_positive
Can’t believe the transformation in Varanasi. It’s now amazingly immaculate! #SwachhBharat #SwachhIndia,very_positive
"Incredible job by the team in Faridabad, public spaces are now superbly sanitized! #SwachhIndia What do you think?",very_positive
Progress in Amritsar is slow. Still not sparkling enough. #CleanIndia What do you think?,slightly_negative
Utter neglect in Faridabad. Cleanliness is a disaster. Forget about being gleaming.,very_negative
Utter neglect in Ludhiana. Cleanliness is a disaster. Forget about being sanitized. #SwachhBharat,very_negative
Can’t believe the transformation in Noida. It’s now amazingly immaculate! #SwachhBharat #CleanIndia,very_positive
Swachh Bharat seems stalled in Bhopal. Streets far from cleaner. 😞,negative
"Incredible job by the team in Coimbatore, public spaces are now superbly hygienic! #SwachhBharat",very_positive
"Swachh Bharat has some traction, but Gwalior could be a lot more hygienic. What do you think?",slightly_negative
"Swachh Bharat has some traction, but Thiruvananthapuram could be a lot more gleaming. #SwachhIndia",slightly_negative
"Swachh Bharat in Gurugram seems to be going steady. Nothing major, just sanitized. #CleanIndia What do you think?",neutral
Gurugram feels refreshing lately. Loving the Swachh Bharat impact 💚,positive
Swachh Bharat seems stalled in Jabalpur. Streets far from immaculate. 😞 #SwachhIndia,negative
Shocked at how filthy Kochi still is. Swachh Bharat has failed here. Far from immaculate. #SwachhBharat,very_negative
Utter neglect in Jodhpur. Cleanliness is a disaster. Forget about being tidier.,very_negative
Swachh Bharat is completely ineffective in Visakhapatnam. It’s the opposite of spotless. #CleanIndia,very_negative
"Incredible job by the team in Gwalior, public spaces are now superbly cleaner!",very_positive
"Oh sure, Kochi is totally gleaming now... just ignore the trash everywhere. #SwachhBharat 🙄 #SBM",negative
Indore has become exceptionally neat! Swachh Bharat is a true success! 🌟 #SBM,very_positive
Trichy feels cleaner lately. Loving the Swachh Bharat impact 💚 #SwachhBharat What do you think?,positive
"If neat means garbage all over, then yes, Mumbai is really neat. Great work Swachh Bharat! #SBM What do you think?",negative
"Swachh Bharat in Ahmedabad seems to be going steady. Nothing major, just gleaming.",neutral
Swachh Bharat is completely ineffective in Udaipur. It’s the opposite of hygienic. #CleanIndia What do you think?,very_negative
Can’t believe the transformation in Mumbai. It’s now amazingly hygienic! #SwachhBharat #SBM,very_positive
Swachh Bharat is completely ineffective in Meerut. It’s the opposite of gleaming. What do you think?,very_negative
"Wow, what a pristine job Swachh Bharat has done in Faridabad... said no one ever. #SwachhBharat What do you think?",negative
Absolutely loving the new fragrance of Delhi's streets. So refreshing. #CleanIndia 🤢 #SwachhIndia,negative
Patna feels immaculate lately. Loving the Swachh Bharat impact 💚 #SwachhBharat,positive
Absolutely loving the new fragrance of Jabalpur's streets. So neat. #CleanIndia 🤢 #SwachhIndia,negative
"Swachh Bharat has some traction, but Meerut could be a lot more pristine.",slightly_negative
"Incredible job by the team in Amritsar, public spaces are now superbly gleaming! #CleanIndia What do you think?",very_positive
Visakhapatnam's public spots remain dirty—Swachh Bharat hasn't made them immaculate.,negative
Nashik's public spots remain dirty—Swachh Bharat hasn't made them sparkling. #SwachhBharat,negative
"If hygienic means garbage all over, then yes, Dehradun is really hygienic. Great work Swachh Bharat! #CleanIndia",negative
Gurugram's public spots remain dirty—Swachh Bharat hasn't made them tidier. #SBM,negative
"Wow, what a pristine job Swachh Bharat has done in Srinagar... said no one ever.",negative
"Incredible job by the team in Faridabad, public spaces are now superbly pristine! #CleanIndia",very_positive
Agra is slowly getting more spotless. Good going! #SwachhBharat,slightly_positive
Can’t believe the transformation in Trichy. It’s now amazingly pristine! #SwachhBharat #SBM,very_positive
"Incredible job by the team in Kochi, public spaces are now superbly gleaming! #CleanIndia",very_positive
"Swachh Bharat has some traction, but Mysuru could be a lot more gleaming. What do you think?",slightly_negative
Can’t believe the transformation in Jodhpur. It’s now amazingly pristine! #SwachhBharat,very_positive
"If pristine means garbage all over, then yes, Patna is really pristine. Great work Swachh Bharat!",negative
There are signs of improvement in Udaipur. It's getting sanitized bit by bit. What do you think?,slightly_positive
Swachh Bharat is completely ineffective in Mumbai. It’s the opposite of neat.,very_negative
"Wow, what a tidier job Swachh Bharat has done in Udaipur... said no one ever. #CleanIndia What do you think?",negative
Swachh Bharat seems stalled in Surat. Streets far from spotless. 😞 #SwachhBharat,negative
Swachh Bharat seems stalled in Mangalore. Streets far from sparkling. 😞 #SwachhBharat,negative
Absolutely loving the new fragrance of Puducherry's streets. So sparkling. #CleanIndia 🤢,negative
Noticed a few refreshing changes in Bhopal due to Swachh Bharat. #SwachhIndia What do you think?,slightly_positive
There are signs of improvement in Vadodara. It's getting gleaming bit by bit. What do you think?,slightly_positive
"Swachh Bharat in Rajkot seems to be going steady. Nothing major, just neat. #SwachhIndia",neutral
Kolkata needs more attention. It’s just not sanitized yet.,slightly_negative
Swachh Bharat seems stalled in Bhopal. Streets far from immaculate. 😞 #SwachhBharat,negative
Gurugram needs more attention. It’s just not refreshing yet.,slightly_negative
Swachh Bharat seems stalled in Nagpur. Streets far from neat. 😞 What do you think?,negative
Mangalore needs more attention. It’s just not sanitized yet. #SwachhIndia,slightly_negative
"Swachh Bharat in Visakhapatnam seems to be going steady. Nothing major, just pristine.",neutral
Progress in Ahmedabad is slow. Still not pristine enough. #CleanIndia,slightly_negative
"Wow, what a sanitized job Swachh Bharat has done in Kanpur... said no one ever. #SBM What do you think?",negative
"Oh sure, Varanasi is totally neat now... just ignore the trash everywhere. #SwachhBharat 🙄 #SwachhIndia What do you think?",negative
Swachh Bharat is completely ineffective in Visakhapatnam. It’s the opposite of tidier. #SwachhIndia What do you think?,very_negative
Utter neglect in Indore. Cleanliness is a disaster. Forget about being refreshing.,very_negative
Trichy's public spots remain dirty—Swachh Bharat hasn't made them cleaner. #SBM,negative
Dhanbad is slowly getting more refreshing. Good going! #SwachhBharat What do you think?,slightly_positive
"Swachh Bharat in Nagpur seems to be going steady. Nothing major, just hygienic. #SwachhBharat",neutral
Meerut has become exceptionally sanitized! Swachh Bharat is a true success! 🌟 #SwachhBharat,very_positive
"Swachh Bharat in Trichy seems to be going steady. Nothing major, just tidier. #SwachhBharat",neutral
"Oh sure, Dhanbad is totally hygienic now... just ignore the trash everywhere. #SwachhBharat 🙄 #CleanIndia",negative
Noticed a few pristine changes in Hyderabad due to Swachh Bharat. #SwachhIndia,slightly_positive
Noticed a few pristine changes in Lucknow due to Swachh Bharat. #SwachhBharat,slightly_positive
Jaipur is slowly getting more sparkling. Good going! #SwachhBharat,slightly_positive
There are signs of improvement in Bhopal. It's getting sanitized bit by bit. #SwachhIndia,slightly_positive
"Incredible job by the team in Kochi, public spaces are now superbly tidier! #SBM",very_positive
"Kolkata has achieved new levels of hygienic. Thanks, Swachh Bharat. Really nailed it. 🙃 #SBM",negative
Udaipur's public spots remain dirty—Swachh Bharat hasn't made them pristine. #SwachhBharat,negative
"If tidier means garbage all over, then yes, Puducherry is really tidier. Great work Swachh Bharat! #SwachhIndia",negative
Shimla has become exceptionally pristine! Swachh Bharat is a true success! 🌟 #SwachhIndia,very_positive
"Meerut has achieved new levels of sanitized. Thanks, Swachh Bharat. Really nailed it. 🙃 #SwachhBharat",negative
Utter neglect in Mysuru. Cleanliness is a disaster. Forget about being refreshing. #SwachhIndia What do you think?,very_negative
Can’t believe the transformation in Kochi. It’s now amazingly hygienic! #SwachhBharat,very_positive
Trichy's public spots remain dirty—Swachh Bharat hasn't made them refreshing.,negative
"Oh sure, Mumbai is totally sanitized now... just ignore the trash everywhere. #SwachhBharat 🙄",negative
"Wow, what a tidier job Swachh Bharat has done in Noida... said no one ever.",negative
Chennai feels refreshing lately. Loving the Swachh Bharat impact 💚 What do you think?,positive
Guwahati needs more attention. It’s just not gleaming yet.,slightly_negative
"Nashik has achieved new levels of immaculate. Thanks, Swachh Bharat. Really nailed it. 🙃 #CleanIndia",negative
"If neat means garbage all over, then yes, Dhanbad is really neat. Great work Swachh Bharat! #SBM",negative
Cleanliness in Chennai remains average. Could be better or worse. #SwachhIndia,neutral
Swachh Bharat seems stalled in Ahmedabad. Streets far from spotless. 😞 What do you think?,negative
There are signs of improvement in Gurugram. It's getting sparkling bit by bit.,slightly_positive
Utter neglect in Varanasi. Cleanliness is a disaster. Forget about being hygienic. #CleanIndia,very_negative
Shocked at how filthy Kolkata still is. Swachh Bharat has failed here. Far from neat.,very_negative
Pune needs more attention. It’s just not hygienic yet. #SwachhBharat What do you think?,slightly_negative
Vijayawada's public spots remain dirty—Swachh Bharat hasn't made them sparkling. #SwachhIndia What do you think?,negative
Streets of Chandigarh look neat thanks to #SwachhBharat 🙌 #CleanIndia What do you think?,positive
"Swachh Bharat in Mangalore seems to be going steady. Nothing major, just neat. #SwachhBharat",neutral
Mangalore needs more attention. It’s just not immaculate yet. #SwachhIndia What do you think?,slightly_negative
Nashik's public spots remain dirty—Swachh Bharat hasn't made them immaculate. #SBM,negative
Swachh Bharat is completely ineffective in Dhanbad. It’s the opposite of cleaner. #SwachhIndia,very_negative
There are signs of improvement in Chennai. It's getting neat bit by bit. #SBM,slightly_positive
Swachh Bharat seems stalled in Thiruvananthapuram. Streets far from spotless. 😞 #SBM What do you think?,negative
Utter neglect in Agra. Cleanliness is a disaster. Forget about being sparkling. #SBM,very_negative
